"location_name","center_lat","center_lng","bounds_northeast_lat","bounds_northeast_lng","bounds_southwest_lat","bounds_southwest_lng","viewport_northeast_lat","viewport_northeast_lng","viewport_southwest_lat","viewport_southwest_lng"
"Tavares","-31.2884532","-51.09051470000001","-31.1228587","-50.8421324","-31.5043877","-51.2375439","-31.1228587","-50.8421324","-31.5043877","-51.2375439"
"Basingstoke","51.26654","-1.0923964","51.2906511","-1.0581239","51.2214053","-1.1564994","51.2906511","-1.0581239","51.2214053","-1.1564994"
"Buritama","-21.0652138","-50.1438741","-21.0534674","-50.1244654","-21.0817079","-50.1562074","-21.0534674","-50.1244654","-21.0817079","-50.1562074"
"Cardiff","51.483707","-3.1680962","51.5609063","-3.1164374","51.4435752","-3.2936626","51.5609063","-3.1164374","51.4435752","-3.2936626"
"Rosemead, California","34.0805651","-118.072846","34.0952089","-118.0556","34.034083","-118.1081501","34.0952089","-118.0556","34.034083","-118.1081501"
"Silva Jardim","-22.6508684","-42.3905453","-22.6093136","-42.383995","-22.6677642","-42.4873813","-22.6093136","-42.383995","-22.6677642","-42.4873813"
"Panorama","-21.3676035","-51.86198830000001","-21.3461896","-51.8370173","-21.3790825","-51.874024","-21.3461896","-51.8370173","-21.3790825","-51.874024"
"Almeria","36.834047","-2.4637136","36.8658532","-2.4286886","36.817203","-2.4855446","36.8658532","-2.4286886","36.817203","-2.4855446"
"Vienne","45.525587","4.874339","45.5574579","4.9234117","45.4866954","4.8372545","45.5574579","4.9234117","45.4866954","4.8372545"
"Plano, Texas","33.0198431","-96.6988856","33.125271","-96.6130219","32.997253","-96.8602289","33.125271","-96.6130219","32.997253","-96.8602289"
"Phoenix, Arizona","33.4483771","-112.0740373","33.92057","-111.926046","33.29025980000001","-112.324056","33.92057","-111.926046","33.29025980000001","-112.324056"
"Quaraí","-30.3799043","-56.4521357","-30.0479684","-55.6580957","-30.534585","-56.6682608","-30.0479684","-55.6580957","-30.534585","-56.6682608"
"Alhaurin de la Torre","36.6598945","-4.5598636","36.6700506","-4.5283912","36.6483932","-4.6138134","36.6700506","-4.5283912","36.6483932","-4.6138134"
"Guaratinguetá","-22.8036913","-45.1859219","-22.7516322","-45.1354868","-22.8328495","-45.2718178","-22.7516322","-45.1354868","-22.8328495","-45.2718178"
"Don Benito","38.954463","-5.8618982","38.9836275","-5.84709","38.9466248","-5.889433599999999","38.9836275","-5.84709","38.9466248","-5.889433599999999"
"Oceanside, California","33.1958696","-117.3794834","33.299233","-117.2365761","33.1527181","-117.3985069","33.299233","-117.2365761","33.1527181","-117.3985069"
"Wattrelos","50.70117399999999","3.215007","50.7371914","3.2614749","50.6884044","3.1712725","50.7371914","3.2614749","50.6884044","3.1712725"
"Cosmópolis","-22.6464036","-47.1958366","-22.6192772","-47.1615539","-22.6551617","-47.21427629999999","-22.6192772","-47.1615539","-22.6551617","-47.21427629999999"
"Jardim","-21.4803984","-56.14943539999999","-21.2910909","-55.8941236","-21.9277532","-56.9382618","-21.2910909","-55.8941236","-21.9277532","-56.9382618"
"Panambi","-28.2906771","-53.4991557","-28.2587314","-53.4772928","-28.3354678","-53.5244563","-28.2587314","-53.4772928","-28.3354678","-53.5244563"
"Palmeiras de Goiás","-16.8044551","-49.9266024","-16.7957116","-49.90061530000001","-16.8305743","-49.9482087","-16.7957116","-49.90061530000001","-16.8305743","-49.9482087"
"Barra do Piraí","-22.4690012","-43.8253464","-22.438349","-43.7876354","-22.508257","-43.8556292","-22.438349","-43.7876354","-22.508257","-43.8556292"
"Coronel Vivida","-25.9815939","-52.56605829999999","-25.9702906","-52.55551269999999","-26.0041972","-52.58275080000001","-25.9702906","-52.55551269999999","-26.0041972","-52.58275080000001"
"Gravatá","-8.204659","-35.5706307","-8.176708099999999","-35.4976009","-8.2432991","-35.6312984","-8.176708099999999","-35.4976009","-8.2432991","-35.6312984"
"Miramas","43.588896","5.002136","43.6180901","5.062748099999999","43.5501909","4.966950499999999","43.6180901","5.062748099999999","43.5501909","4.966950499999999"
"Huddersfield","53.645792","-1.785035","53.69159200000001","-1.7100332","53.612527","-1.8653674","53.69159200000001","-1.7100332","53.612527","-1.8653674"
"Criciúma","-28.6774759","-49.3704155","-28.6291362","-49.2589386","-28.8274156","-49.4760498","-28.6291362","-49.2589386","-28.8274156","-49.4760498"
"Issy-les-Moulineaux","48.8245306","2.2743419","48.8345924","2.2894075","48.8133083","2.2361072","48.8345924","2.2894075","48.8133083","2.2361072"
"Vannes","47.658236","-2.760847","47.6945367","-2.6817092","47.6208465","-2.8151931","47.6945367","-2.6817092","47.6208465","-2.8151931"
"Montbéliard","47.510356","6.798466","47.542889","6.824705499999999","47.4906295","6.7421248","47.542889","6.824705499999999","47.4906295","6.7421248"
"Ribeirópolis","-10.5365137","-37.4382226","-10.4017796","-37.3196293","-10.5943098","-37.5475392","-10.4017796","-37.3196293","-10.5943098","-37.5475392"
"Enfield Town","51.6522994","-0.0807119","51.6937545","-0.00943","51.6337413","-0.153915","51.6937545","-0.00943","51.6337413","-0.153915"
"Charqueadas","-29.9591749","-51.6287654","-29.9442577","-51.5803405","-30.0057449","-51.6645547","-29.9442577","-51.5803405","-30.0057449","-51.6645547"
"Minador do Negrão","-9.308281599999999","-36.8665493","-9.2680845","-36.7968053","-9.397776799999999","-36.9384027","-9.2680845","-36.7968053","-9.397776799999999","-36.9384027"
"Pantanal","0.0725947","-51.0457615","0.0738305","-51.04431049999999","0.0713318","-51.0472258","0.07393013029150203","-51.04431049999999","0.07123216970849797","-51.0472258"
"Curitibanos","-27.2928761","-50.5750228","-27.2667911","-50.557104","-27.324844","-50.59452049999999","-27.2667911","-50.557104","-27.324844","-50.59452049999999"
"Argenteuil","48.9472096","2.2466847","48.9724213","2.2922771","48.9277324","2.2033192","48.9724213","2.2922771","48.9277324","2.2033192"
"Itaquaquecetuba","-23.4962199","-46.3565234","-23.4194654","-46.27250309999999","-23.5078578","-46.39150009999999","-23.4194654","-46.27250309999999","-23.5078578","-46.39150009999999"
"Hempstead Village, New York","40.6450219","-73.63390869999999","40.7566779","-73.4815541","40.520505","-73.7687808","40.7566779","-73.4815541","40.520505","-73.7687808"
"High Point, North Carolina","35.9556923","-80.0053176","36.086996","-79.896281","35.9119868","-80.071057","36.086996","-79.896281","35.9119868","-80.071057"
"Boa Vista","2.8206339","-60.6737553","2.8686558","-60.6236814","2.7457422","-60.7694416","2.8686558","-60.6236814","2.7457422","-60.7694416"
"Ipauçu","-23.0549383","-49.62682119999999","-23.0368906","-49.6135859","-23.0661433","-49.6438263","-23.0368906","-49.6135859","-23.0661433","-49.6438263"
"Little Elm, Texas","33.1782296","-96.89098919999999","33.2455065","-96.88194899999999","33.1335008","-96.9775265","33.2455065","-96.88194899999999","33.1335008","-96.9775265"
"Gandu","-13.7453289","-39.4861642","","","","","-13.7439799197085","-39.4848152197085","-13.7466778802915","-39.4875131802915"
"Le Plessis-Robinson","48.780426","2.266257","48.7905183","2.2819829","48.77257909999999","2.2364868","48.7905183","2.2819829","48.77257909999999","2.2364868"
"Ilhabela","-23.8165908","-45.3667925","-23.7685368","-45.3455194","-23.8363854","-45.3913072","-23.7685368","-45.3455194","-23.8363854","-45.3913072"
"Syracuse, New York","43.0481221","-76.14742439999999","43.0861018","-76.0740841","42.984366","-76.20447600000001","43.0861018","-76.0740841","42.984366","-76.20447600000001"
"Sena Madureira","-9.063523199999999","-68.6611662","-8.814264","-68.2198982","-10.7318598","-70.6208223","-8.814264","-68.2198982","-10.7318598","-70.6208223"
"Bilbao","43.2630126","-2.9349852","43.289146","-2.8897629","43.23750099999999","-2.9773659","43.289146","-2.8897629","43.23750099999999","-2.9773659"
"Redenção","-8.0294092","-50.0318524","-8.000394","-49.9885984","-8.0646556","-50.0633883","-8.000394","-49.9885984","-8.0646556","-50.0633883"
"Memphis, Tennessee","35.1495343","-90.0489801","35.264187","-89.637081","34.994185","-90.3044929","35.264187","-89.637081","34.994185","-90.3044929"
"Le Mée-sur-Seine","48.534031","2.632122","48.5532507","2.6515297","48.52693310000001","2.6087436","48.5532507","2.6515297","48.52693310000001","2.6087436"
"Carlos Barbosa","-29.29535649999999","-51.5012456","-29.280067","-51.4870882","-29.31348719999999","-51.5176773","-29.280067","-51.4870882","-29.31348719999999","-51.5176773"
"Belfort","47.63967400000001","6.863849","47.6713055","6.8948816","47.6203213","6.7871704","47.6713055","6.8948816","47.6203213","6.7871704"
"el Camp d'en Grassot i Gracia Nova","41.4054034","2.1663103","41.4126716","2.172043","41.4008553","2.1581992","41.4126716","2.172043","41.4008553","2.1581992"
"Lake Havasu , Arizona","34.483901","-114.3224548","34.589585","-114.2461449","34.4302939","-114.375789","34.589585","-114.2461449","34.4302939","-114.375789"
"Hastings","50.854259","0.573453","50.89482839999999","0.65896","50.8409123","0.5006111","50.89482839999999","0.65896","50.8409123","0.5006111"
"Içara","-28.7166661","-49.3017993","-28.6765686","-49.17158999999999","-28.8557943","-49.3333202","-28.6765686","-49.17158999999999","-28.8557943","-49.3333202"
"Pariquera Açu","-24.7139663","-47.8825849","-24.6936862","-47.8661886","-24.7378991","-47.8961046","-24.6936862","-47.8661886","-24.7378991","-47.8961046"
"Plantation, Florida","26.1275862","-80.23310359999999","26.160857","-80.197469","26.0924999","-80.3303139","26.160857","-80.197469","26.0924999","-80.3303139"
"Natal","-5.7841695","-35.1999708","-5.7007113","-35.1530722","-5.8991266","-35.2914161","-5.7007113","-35.1530722","-5.8991266","-35.2914161"
"Urucurituba","-3.1291201","-58.15371949999999","-2.4555703","-57.2892284","-3.2151298","-58.1929397","-2.4555703","-57.2892284","-3.2151298","-58.1929397"
"Garibaldi","-29.2575131","-51.5232019","-29.1970454","-51.4901703","-29.2943809","-51.683329","-29.1970454","-51.4901703","-29.2943809","-51.683329"
"Minas Novas","-17.2185332","-42.590971","-17.21","-42.5680753","-17.2284408","-42.6007145","-17.21","-42.5680753","-17.2284408","-42.6007145"
"Porto Feliz","-23.2107932","-47.5212906","-23.0906856","-47.4039732","-23.3851969","-47.6319057","-23.0906856","-47.4039732","-23.3851969","-47.6319057"
"Harrisonburg, Virginia","38.4495688","-78.8689155","38.489258","-78.82425289999999","38.389363","-78.91811190000001","38.489258","-78.82425289999999","38.389363","-78.91811190000001"
"Puerto de la Cruz","28.411413","-16.5449611","28.4209595","-16.528225","28.3973022","-16.5686424","28.4209595","-16.528225","28.3973022","-16.5686424"
"Alcorcon","40.3468454","-3.8278443","40.3638486","-3.7931305","40.3251846","-3.8614899","40.3638486","-3.7931305","40.3251846","-3.8614899"
"Hoover, Alabama","33.4053867","-86.8113781","33.467824","-86.5989479","33.2673239","-86.926154","33.467824","-86.5989479","33.2673239","-86.926154"
"Stoke-on-Trent","53.0033369","-2.1827408","53.09254689999999","-2.0792402","52.95133149999999","-2.2402466","53.09254689999999","-2.0792402","52.95133149999999","-2.2402466"
"Colomiers","43.612189","1.336579","43.6339899","1.366749","43.5892847","1.2822634","43.6339899","1.366749","43.5892847","1.2822634"
"Philadelphia, Pennsylvania","39.9525839","-75.1652215","40.1379919","-74.9557629","39.8670041","-75.2802937","40.1379919","-74.9557629","39.8670041","-75.2802937"
"São Benedito do Rio Preto","-3.3349445","-43.5273304","","","","","-3.333595519708498","-43.52598141970849","-3.336293480291502","-43.52867938029149"
"Salon-de-Provence","43.640199","5.097022","43.687981","5.1439792","43.5979938","4.9540973","43.687981","5.1439792","43.5979938","4.9540973"
"Barra Mansa","-22.5408519","-44.1772604","-22.5025497","-44.0975516","-22.5874046","-44.2572707","-22.5025497","-44.0975516","-22.5874046","-44.2572707"
"Warner Robins, Georgia","32.6130007","-83.624201","32.664217","-83.57618099999999","32.522715","-83.747754","32.664217","-83.57618099999999","32.522715","-83.747754"
"Majadahonda","40.4737586","-3.8683123","40.4837204","-3.8382931","40.4441108","-3.8880567","40.4837204","-3.8382931","40.4441108","-3.8880567"
"Bryan, Texas","30.6743643","-96.3699632","30.730455","-96.245722","30.590893","-96.46075900000001","30.730455","-96.245722","30.590893","-96.46075900000001"
"Farmington Hills, Michigan","42.4989936","-83.3677168","42.52937","-83.316825","42.438942","-83.4375539","42.52937","-83.316825","42.438942","-83.4375539"
"Santee, California","32.8383828","-116.9739167","32.9034739","-116.938079","32.814991","-117.038447","32.9034739","-116.938079","32.814991","-117.038447"
"Goianinha","-6.2663927","-35.2091685","","","","","-6.265043719708498","-35.2078195197085","-6.267741680291502","-35.2105174802915"
"San Pedro del Pinatar","37.8354703","-0.7913131","37.8435624","-0.7752312","37.81662190000001","-0.8122349999999999","37.8435624","-0.7752312","37.81662190000001","-0.8122349999999999"
"Mesa, Arizona","33.4151843","-111.8314724","33.513376","-111.580636","33.2776239","-111.894881","33.513376","-111.580636","33.2776239","-111.894881"
"Poços de Caldas","-21.7853787","-46.5619303","-21.7507365","-46.43817689999999","-21.8757892","-46.6844735","-21.7507365","-46.43817689999999","-21.8757892","-46.6844735"
"St. Peters, Missouri","38.7874699","-90.6298922","38.8301499","-90.54900579999999","38.72030100000001","-90.677424","38.8301499","-90.54900579999999","38.72030100000001","-90.677424"
"Saint-Pol-sur-Mer","51.026461","2.34247","51.04183","2.362647","51.0206779","2.3112539","51.04183","2.362647","51.0206779","2.3112539"
"Autazes","-3.5787799","-59.1306695","-3.2395938","-58.7844131","-4.4223998","-60.2870022","-3.2395938","-58.7844131","-4.4223998","-60.2870022"
"la Verneda i la Pau","41.4254865","2.2002842","41.4301762","2.2118151","41.41699330000001","2.1954872","41.4301762","2.2118151","41.41699330000001","2.1954872"
"Chapel Hill Town, North Carolina","35.9131996","-79.0558445","35.972366","-78.9954109","35.869552","-79.083171","35.972366","-78.9954109","35.869552","-79.083171"
"Pantano do Sul","-27.7797656","-48.50797379999999","-27.7594707","-48.5033456","-27.7838288","-48.5260593","-27.7594707","-48.5033456","-27.7838288","-48.5260593"
"Angoulême","45.648377","0.1562369","45.6716209","0.1904272","45.6200045","0.0996271","45.6716209","0.1904272","45.6200045","0.0996271"
"Yakima, Washington","46.6020711","-120.5058987","46.6308409","-120.460401","46.55728089999999","-120.6357791","46.6308409","-120.460401","46.55728089999999","-120.6357791"
"Manacapuru","-3.2897123","-60.6321147","-2.7326947","-60.3105758","-3.8214568","-61.4834852","-2.7326947","-60.3105758","-3.8214568","-61.4834852"
"Caxambu","-21.9779717","-44.9331679","-21.9025099","-44.89821","-22.082441","-45.0083399","-21.9025099","-44.89821","-22.082441","-45.0083399"
"Mogi das Cruzes","-23.5217272","-46.1860048","-23.4669446","-46.1204845","-23.5799415","-46.2713869","-23.4669446","-46.1204845","-23.5799415","-46.2713869"
"Indio, California","33.7205771","-116.2155619","33.806814","-116.1641369","33.6709229","-116.296352","33.806814","-116.1641369","33.6709229","-116.296352"
"Fresno, California","36.7377981","-119.7871247","36.908905","-119.6546399","36.66216190000001","-119.934483","36.908905","-119.6546399","36.66216190000001","-119.934483"
"Hanford, California","36.3274502","-119.6456844","36.371886","-119.6008429","36.26574","-119.691012","36.371886","-119.6008429","36.26574","-119.691012"
"Orihuela","38.08555279999999","-0.9480050999999999","38.0971107","-0.9232893","38.0723751","-0.9734741000000001","38.0971107","-0.9232893","38.0723751","-0.9734741000000001"
"Esperantinópolis","-4.8758712","-44.8818235","-4.8690416","-44.8730992","-4.8872807","-44.8850568","-4.8690416","-44.8730992","-4.8872807","-44.8850568"
"Ibiapina","-3.9209609","-40.8891607","-3.8652175","-40.7770959","-4.0378517","-41.2567268","-3.8652175","-40.7770959","-4.0378517","-41.2567268"
"Mato Verde","-15.3966848","-42.8609082","","","","","-15.3953358197085","-42.8595592197085","-15.3980337802915","-42.86225718029149"
"Bady Bassitt","-20.9184697","-49.4485168","-20.8789","-49.346019","-20.9852367","-49.5104111","-20.8789","-49.346019","-20.9852367","-49.5104111"
"Fremont, California","37.5485396","-121.988583","37.6066739","-121.8702045","37.4541879","-122.1534331","37.6066739","-121.8702045","37.4541879","-122.1534331"
"Lawrence, Kansas","38.9716689","-95.2352501","39.03360110000001","-95.16655999999999","38.913376","-95.3352939","39.03360110000001","-95.16655999999999","38.913376","-95.3352939"
"Marignane","43.4212739","5.218332","43.4510699","5.2639628","43.3925527","5.171659099999999","43.4510699","5.2639628","43.3925527","5.171659099999999"
"Aberdeen","57.1498891","-2.0937528","57.19565069999999","-2.0441627","57.1041518","-2.2058926","57.19565069999999","-2.0441627","57.1041518","-2.2058926"
"Ibaté","-21.9545542","-47.9979221","-21.9271412","-47.9838728","-21.967103","-48.0293237","-21.9271412","-47.9838728","-21.967103","-48.0293237"
